Amazon Title,Amazon Price,Amazon URL,Amazon Image,Flipkart Title,Flipkart Price,Flipkart URL,Flipkart Image,Myntra Title,Myntra Price,Myntra URL,Myntra Image
Puma Men's Ultimate Ease Walking Shoe,"₹1,714",https://www.amazon.in/Puma-Mens-Ultimate-Ease-Everglide/dp/B0B51J3D5N/ref=sr_1_30?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-30,https://m.media-amazon.com/images/I/31ndygwdRyL._SY395_SX395_.jpg,"Puma Ultragrip Walking Shoes For Men  (Black , 9)","₹1,186",https://www.flipkart.com/puma-ultragrip-walking-shoes-men/p/itm2e4368a89b90d?pid=SHOGUTYC6M7JYUGZ&lid=LSTSHOGUTYC6M7JYUGZDAOPAQ&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_32&otracker=search&otracker1=search&fm=organic&iid=en_eGXZZRFap4KVeeD0lWgzjXrXFI2hkgYJzhsQ7L0ibhu_2748fcYG3iUKCeW9ucpjqzkBbYR9gNe3xm2FaUZHSWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/i/i/q/-original-imah9mgguhgwef6b.jpeg?q=70&crop=false,Puma Men M Slip-On Walking Shoes,Rs. 2699,https://www.myntra.com/sports-shoes/puma/puma-men-melanite-slip-on-walking-shoes/27184702/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27184702/2024/5/6/b13cc2df-b0c0-4d68-ab5d-4220adf7cc4d1714995766602-PUMA-Melanite-Slip-On-Mens-Sneakers-5501714995766197-1.jpg"
Puma Women's Carina Slim Perf Sneaker,"₹1,799",https://www.amazon.in/Puma-Womens-Carina-White-Gold-Sneaker/dp/B0CBQ2DJ24/ref=sr_1_33?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-33,https://m.media-amazon.com/images/I/31-JEZjxakL._SY395_SX395_.jpg,"Carina Slim Perf Sneakers For Women  (White , 4)","₹2,019",https://www.flipkart.com/puma-carina-slim-perf-sneakers-women/p/itm5389a2e845f50?pid=SHOGTR3GPTY6UFCZ&lid=LSTSHOGTR3GPTY6UFCZTZU3BS&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_eGXZZRFap4KVeeD0lWgzjXrXFI2hkgYJzhsQ7L0ibhtCnHshdCxHdwvM7ThqshrS1v8ETZmIUXcEW87MrsKFjEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,,Puma Women Carina Slim Sneakers,Rs. 2114,https://www.myntra.com/casual-shoes/puma/puma-women-carina-slim-perf-sneakers/24919920/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24919920/2024/12/9/a31dc4f6-f6a9-4587-afd7-16d0374f57f81733733062098-Puma-Women-Carina-Slim-Perf-Sneakers-4861733733061559-1.jpg"
Puma Mens Cricket Square Cricket Shoe,"₹2,249",https://www.amazon.in/Cricket-Square-Glimmer-Elektro-Green-PUMA-White/dp/B09VDDFZBG/ref=sr_1_47?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-47,https://m.media-amazon.com/images/I/31jXs--m0IL._SY395_SX395_.jpg,"Cricket Square Cricket Shoes For Men  (Blue , 7)","₹2,499",https://www.flipkart.com/puma-cricket-square-shoes-men/p/itm302c3514793d7?pid=SHOGCC67DAUCFJZ3&lid=LSTSHOGCC67DAUCFJZ3PZFMNK&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_2_53&otracker=search&otracker1=search&fm=organic&iid=03241856-63ce-4a03-8a9a-109a3b34bd38.SHOGCC67DAUCFJZ3.SEARCH&ppt=None&ppn=None&ssid=83zsembqww0000001744397045704&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/h/a/y/-original-imah4aebgxfjz7yd.jpeg?q=70&crop=false,Puma Men Cricket Square Shoes,Rs. 2399,https://www.myntra.com/sports-shoes/puma/puma-men-blue--green-cricket-square-shoes/19150592/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19150592/2022/7/18/bdb6b48a-6555-488e-8058-dee0c23abac21658148948322PumaMenBlueSportsShoes1.jpg"
Puma Men's Scorch Mark Running Shoe,"₹1,649",https://www.amazon.in/Puma-Blazing-Blue-Lime-Squeeze-Black-Running/dp/B0BVMDHDFV/ref=sr_1_54?dib=eyJ2IjoiMSJ9.0BR4ZecuxDPlkbeSR4N8hFXhQqMfCDwYXU3FN5jelCiMQKHl6Zcy-tx14lCu6wXbkuBCT_oCTC0OPKFcSoBZVaj7VbS2uZTVAN_M3pWrIYOMhsUo4AS1nxP3BPqGd1yKRcsVTK0r_qT7Dyw-kq1z17w_dzaGXzlU59rIPLvcDX4-tl25T6MRNhy5IZfmS3kuN19-IRE5KPovVGtEzSMoPOOrW8R6LTcKUz4aJoJ-q9x3IZH3GUN7itsPJ2QizoXAlJC8Zo_npry32mzkFGVJqplP_QYwtDHdRY2ov_gyvBE.3WzDR1VmIRJS0_uFeAiuwQ0B-84OlKtcvijro0EEf34&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309022&sr=8-54&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/41MBMX1HmoL._SY395_SX395_.jpg,"Scorch Runner V2 Running Shoes For Men  (Black , 8)","₹1,749",https://www.flipkart.com/puma-scorch-runner-v2-running-shoes-men/p/itm3af28095ab966?pid=SHOGMYD3Y2PZWMMB&lid=LSTSHOGMYD3Y2PZWMMBMT2L7Y&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGMYD3Y2PZWMMB.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/h/6/p/-original-imagtbteu3rndhyt.jpeg?q=70&crop=false,Puma Men Running Shoes,Rs. 5399,https://www.myntra.com/sports-shoes/puma/puma-men-black-ultra-ride-running-shoes/12282134/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12282134/2024/12/9/7e8b8db6-0b13-48c9-a65a-4aabc71e05ec1733727951524-Puma-Men-Black-Ultra-Ride-Running-Shoes-7431733727950966-1.jpg"
Puma Men's Shuffle Zenfit Sneaker,"₹2,420",https://www.amazon.in/Puma-Shuffle-Zenfit-Black-Metallic-Sneaker/dp/B0CKYTL47F/ref=sr_1_81?dib=eyJ2IjoiMSJ9.0BR4ZecuxDPlkbeSR4N8hFXhQqMfCDwYXU3FN5jelCiMQKHl6Zcy-tx14lCu6wXbkuBCT_oCTC0OPKFcSoBZVaj7VbS2uZTVAN_M3pWrIYOMhsUo4AS1nxP3BPqGd1yKRcsVTK0r_qT7Dyw-kq1z17w_dzaGXzlU59rIPLvcDX4-tl25T6MRNhy5IZfmS3kuN19-IRE5KPovVGtEzSMoPOOrW8R6LTcKUz4aJoJ-q9x3IZH3GUN7itsPJ2QizoXAlJC8Zo_npry32mzkFGVJqplP_QYwtDHdRY2ov_gyvBE.3WzDR1VmIRJS0_uFeAiuwQ0B-84OlKtcvijro0EEf34&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309022&sr=8-81&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31W2z-O4lDL._SY395_SX395_.jpg,"Puma Shuffle Ultra Sneakers For Men  (Black , 8)","₹1,625",https://www.flipkart.com/puma-shuffle-ultra-sneakers-men/p/itme011767b8b870?pid=SHOGQAZDW4S6G78N&lid=LSTSHOGQAZDW4S6G78NX0ERWV&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_2_69&otracker=search&otracker1=search&fm=organic&iid=03241856-63ce-4a03-8a9a-109a3b34bd38.SHOGQAZDW4S6G78N.SEARCH&ppt=None&ppn=None&ssid=83zsembqww0000001744397045704&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/t/a/5/-original-imah9mgebzhjgfyu.jpeg?q=70&crop=false,Puma Men Starten Sneakers,Rs. 2999,https://www.myntra.com/casual-shoes/puma/puma-men-starten-sneakers/22526218/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22526218/2023/4/26/d67d57d5-09ad-4d7b-be95-fb1d06d44e751682503582563-Puma-Starten-Mens-Sneakers-6411682503582277-1.jpg"
Puma Unisex Flyer Flex Running Shoe,"₹1,716",https://www.amazon.in/Puma-Unisex-Flyer-Running-19520106-11/dp/B08MQRFMKL/ref=sr_1_108?dib=eyJ2IjoiMSJ9.6tjW35nJksW0wqXap_jvuqapow-gAdgFJeaHuV0iOrWghZQjAZKzcyTbIvLPAsGbuRTQ8vUcbxv-_gVdLglU-zBLuy9oNq6ZWDhlKD5W4zFZ613iebS1ZppPllKUHrVSomHRwztmvGPqvAOev8fc5576EyRASF2Pn-OE03J-nDJfv42nOgnucQ7E2h_f4_9DNOJglZztAdyjzzve8OQ4fe5NHYQe9jbXki4DcqYsudVXcT9HMYaDx9nRYuW-neCPzQjD9VapAeGyHXq0YuOWZnw0LjRl3qnSaAwytKHrmQI.Yfcl_ge1L_x4Ad1TR6EIXAgFNXqZElfONMwM2oOoiyI&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309255&sr=8-108&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31svq9bApSL._SY395_SX395_.jpg,"Puma Mile on Running Shoes For Men  (Blue , 10)","₹1,655",https://www.flipkart.com/puma-mile-running-shoes-men/p/itm90f6c98921648?pid=SHOGUTXZSZQCK4FR&lid=LSTSHOGUTXZSZQCK4FR6BLLZW&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_2_59&otracker=search&otracker1=search&fm=organic&iid=03241856-63ce-4a03-8a9a-109a3b34bd38.SHOGUTXZSZQCK4FR.SEARCH&ppt=None&ppn=None&ssid=83zsembqww0000001744397045704&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/5/k/n/-original-imah2ur4pukyayzn.jpeg?q=70&crop=false,Puma Unisex Running Shoes,Rs. 5599,https://www.myntra.com/sports-shoes/puma/puma-darter-pro-fade-res-unisex-running-shoes/32695251/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/7/wiqgAwtA_4c0b8974a0e14f40a9c98e7a104d2aea.jpg"
Puma Mens Viz Runner Bold SLD Running Shoe,"₹3,899",https://www.amazon.in/Puma-Mens-Runner-White-Black-Running/dp/B0D6VPFXC4/ref=sr_1_126?dib=eyJ2IjoiMSJ9.6tjW35nJksW0wqXap_jvuqapow-gAdgFJeaHuV0iOrWghZQjAZKzcyTbIvLPAsGbuRTQ8vUcbxv-_gVdLglU-zBLuy9oNq6ZWDhlKD5W4zFZ613iebS1ZppPllKUHrVSomHRwztmvGPqvAOev8fc5576EyRASF2Pn-OE03J-nDJfv42nOgnucQ7E2h_f4_9DNOJglZztAdyjzzve8OQ4fe5NHYQe9jbXki4DcqYsudVXcT9HMYaDx9nRYuW-neCPzQjD9VapAeGyHXq0YuOWZnw0LjRl3qnSaAwytKHrmQI.Yfcl_ge1L_x4Ad1TR6EIXAgFNXqZElfONMwM2oOoiyI&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309255&sr=8-126&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31rNe0vlZeL._SY395_SX395_.jpg,"Scorch Runner V2 Running Shoes For Men  (Black , 8)","₹1,749",https://www.flipkart.com/puma-scorch-runner-v2-running-shoes-men/p/itm3af28095ab966?pid=SHOGMYD3Y2PZWMMB&lid=LSTSHOGMYD3Y2PZWMMBMT2L7Y&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGMYD3Y2PZWMMB.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/h/6/p/-original-imagtbteu3rndhyt.jpeg?q=70&crop=false,Puma Men Forza Running Shoes,Rs. 2249,https://www.myntra.com/sports-shoes/puma/-puma-men-navy-blue-woven-design-forza-running-shoes/17663254/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17663254/2022/10/13/c1760057-f457-420f-addd-6df1c9d256bd1665652874249-Puma-Men-Navy-Blue-Woven-Design-Forza-Running-Shoes-29016656-1.jpg"
Puma Men's UltraRide Walking Shoe,"₹6,299",https://www.amazon.in/PUMA-UltraRide-Running-Shoes-Black/dp/B08D98GBCX/ref=sr_1_127?dib=eyJ2IjoiMSJ9.6tjW35nJksW0wqXap_jvuqapow-gAdgFJeaHuV0iOrWghZQjAZKzcyTbIvLPAsGbuRTQ8vUcbxv-_gVdLglU-zBLuy9oNq6ZWDhlKD5W4zFZ613iebS1ZppPllKUHrVSomHRwztmvGPqvAOev8fc5576EyRASF2Pn-OE03J-nDJfv42nOgnucQ7E2h_f4_9DNOJglZztAdyjzzve8OQ4fe5NHYQe9jbXki4DcqYsudVXcT9HMYaDx9nRYuW-neCPzQjD9VapAeGyHXq0YuOWZnw0LjRl3qnSaAwytKHrmQI.Yfcl_ge1L_x4Ad1TR6EIXAgFNXqZElfONMwM2oOoiyI&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309255&sr=8-127&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/41irgBvxNoL._SY395_SX395_.jpg,"Puma Ultragrip Walking Shoes For Men  (Black , 9)","₹1,186",https://www.flipkart.com/puma-ultragrip-walking-shoes-men/p/itm2e4368a89b90d?pid=SHOGUTYC6M7JYUGZ&lid=LSTSHOGUTYC6M7JYUGZDAOPAQ&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_32&otracker=search&otracker1=search&fm=organic&iid=en_eGXZZRFap4KVeeD0lWgzjXrXFI2hkgYJzhsQ7L0ibhu_2748fcYG3iUKCeW9ucpjqzkBbYR9gNe3xm2FaUZHSWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/i/i/q/-original-imah9mgguhgwef6b.jpeg?q=70&crop=false,Puma Men M Slip-On Walking Shoes,Rs. 2699,https://www.myntra.com/sports-shoes/puma/puma-men-melanite-slip-on-walking-shoes/27184702/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27184702/2024/5/6/b13cc2df-b0c0-4d68-ab5d-4220adf7cc4d1714995766602-PUMA-Melanite-Slip-On-Mens-Sneakers-5501714995766197-1.jpg"
Puma Mens Viz Runner Bold SLD Running Shoe,"₹3,899",https://www.amazon.in/Puma-Mens-Runner-White-Black-Running/dp/B0D6VPFXC4/ref=sr_1_185?dib=eyJ2IjoiMSJ9.ZjtMeykf8vO4_uzjYIfxmLyjCIVrWJARCzob0NWa8h6teMkPoBMziGe1oaJ-VXhMv_uPNkd7h0q6vr-6DrTnbJpPKyMbkOeO55ksh8NTqjh7WkOLLztigLO8ZkQ4z5rwiT-UZ833CH_3MXzzsFtPb3y35EoElWMByaWIffxXyoj4FuD_ASYMPth3iVaMxsvgoyOYM55RXceoNqfDcvCfRWVEupFrFKRR9y6DeDmTl8FSa3-J5sGjaVAoiDuqKZL3ixAsCLl1Z81KXGEWr-sQ9bWkaXvYVqXRgfk3SDyuKNc.-SssqVGm-zR9k97vffS-RQXt3J-7nTZ9pBzvB6tXGOo&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309498&sr=8-185&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31rNe0vlZeL._SY395_SX395_.jpg,"Scorch Runner V2 Running Shoes For Men  (Black , 8)","₹1,749",https://www.flipkart.com/puma-scorch-runner-v2-running-shoes-men/p/itm3af28095ab966?pid=SHOGMYD3Y2PZWMMB&lid=LSTSHOGMYD3Y2PZWMMBMT2L7Y&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGMYD3Y2PZWMMB.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/h/6/p/-original-imagtbteu3rndhyt.jpeg?q=70&crop=false,Puma Men Forza Running Shoes,Rs. 2249,https://www.myntra.com/sports-shoes/puma/-puma-men-navy-blue-woven-design-forza-running-shoes/17663254/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17663254/2022/10/13/c1760057-f457-420f-addd-6df1c9d256bd1665652874249-Puma-Men-Navy-Blue-Woven-Design-Forza-Running-Shoes-29016656-1.jpg"
Puma Unisex Shuffle Mid Sneaker,"₹2,099",https://www.amazon.in/Puma-Shuffle-White-High-Red-Peacoat-38074803/dp/B08MSLSTHN/ref=sr_1_221?dib=eyJ2IjoiMSJ9.qwPC9PBBo25Dqt6e2O-WBf-ZS6Gnat2GcAC-j3QcSykrHbEVqI8G8lrsxrqYv9t5324xYkggTYF2CuJCstU4_8B3ITjvGwHGi4SOiw2b5oElwC46Y9zBsNKHRX6rmxIs_YcevQgTS4AdvVb1pG1veVlnSra6ALEV9EIZQiRgQiJZmKx4ddmhmiAOOLY1xiriCf3UcUsDS7v71465tXupgbkZdjiBHbBXujk7X41z8J_8mroFWPPAyJ507rUXVVzmvzkhKWzqW3OYOhB2mpenJY85kzgzYB3b0FTlNMlimTo.EvvB3dpv3lnYImU6kIo-Hwesmdbh3s0DYctjHrJz-R4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309741&sr=8-221&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31sQ-wm+H-L._SY395_SX395_.jpg,"Puma Shuffle Ultra Sneakers For Men  (White , 11)","₹1,616",https://www.flipkart.com/puma-shuffle-ultra-sneakers-men/p/itm7e8517d5ec1fd?pid=SHOGQAZD96BU58JW&lid=LSTSHOGQAZD96BU58JWCDBXFS&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGQAZD96BU58JW.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/1/m/l/-original-imah9mgevfs3gdar.jpeg?q=70&crop=false,Puma RS-X Hi Unisex Sneakers,Rs. 9599,https://www.myntra.com/casual-shoes/puma/puma-unisex-rs-x-hi-sneakers/30165848/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30165848/2025/3/4/e46c4e1c-110b-4ab4-97b1-a34788cd20611741084881964-Puma-Unisex-RS-X-Hi-Sneakers-2211741084881316-1.jpg"
Puma Mens Pacer Fire Sneaker,"₹1,699",https://www.amazon.in/Puma-Pacer-Peacoat-High-Sneaker-9-38046901/dp/B08QVJ9H7V/ref=sr_1_234?dib=eyJ2IjoiMSJ9.qwPC9PBBo25Dqt6e2O-WBf-ZS6Gnat2GcAC-j3QcSykrHbEVqI8G8lrsxrqYv9t5324xYkggTYF2CuJCstU4_8B3ITjvGwHGi4SOiw2b5oElwC46Y9zBsNKHRX6rmxIs_YcevQgTS4AdvVb1pG1veVlnSra6ALEV9EIZQiRgQiJZmKx4ddmhmiAOOLY1xiriCf3UcUsDS7v71465tXupgbkZdjiBHbBXujk7X41z8J_8mroFWPPAyJ507rUXVVzmvzkhKWzqW3OYOhB2mpenJY85kzgzYB3b0FTlNMlimTo.EvvB3dpv3lnYImU6kIo-Hwesmdbh3s0DYctjHrJz-R4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309741&sr=8-234&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31e1owUUiGL._SY395_SX395_.jpg,"Puma Onehill Sneakers For Men  (Black , 8)","₹1,398",https://www.flipkart.com/puma-onehill-sneakers-men/p/itm124a41e4608f5?pid=SHOGC4N2XPGAYTWM&lid=LSTSHOGC4N2XPGAYTWMWCAITB&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_35&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGC4N2XPGAYTWM.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/z/r/k/-original-imah4abt8fzfsjgd.jpeg?q=70&crop=false,Puma Men Lite Pro Sneakers,Rs. 1599,https://www.myntra.com/casual-shoes/puma/puma-men-grey--lime-green-lite-pro-sneakers/20528986/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20528986/2022/10/28/9399149c-4b5b-4960-8674-2f4a32e9e8fa1666938255698LiteProMensSneakers1.jpg"
Puma Women's Alfarun Hyperwave Sneaker,"₹2,199",https://www.amazon.in/Puma-Alfarun-Hyperwave-Quartz-Sugared-Almond-Warm/dp/B0CZS378GM/ref=sr_1_255?dib=eyJ2IjoiMSJ9.8wpQ8Kd0cdKYEeRE__Y6QBnOk9ldk9j-wGKjtSCSBautCWLdtRMrw5lEaaMBU3zZiTVyNe9J4fvhBw9D0Dg7hZviBj8KKwlTW9XKTyC4VF9_musRe8aRSFfgGp0g2rY0a5Mvn9m0oWtZKgXszdm7hPLXzdbKIC5oDSM489WhtnSJQBo0lu3eQKA64te5Bp8uzu3Q3X4Ls8lUl9gsLUSY5v7ZXaEtmIjH2QbCu1ZSXlaIV5HnYQncioBl3kFjdcNMiDSggTQ3c1xJA1L3dOr_3obyDQ5IoyoHC1vrZmQMMLg.7l1xawaRroAJ8CWFuHI055WfAmL2tZURQ2Rsoiwnh9w&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744309995&sr=8-255&xpid=uFbVjw1hOOl70,https://m.media-amazon.com/images/I/31ZXzFBDyWL._SY395_SX395_.jpg,"Puma Alfarun Hyperwave Sneakers For Men  (Blue , 8)","₹1,736",https://www.flipkart.com/puma-alfarun-hyperwave-sneakers-men/p/itma0cc33b0b33cc?pid=SHOGVCWK5GQSQTZC&lid=LSTSHOGVCWK5GQSQTZCDD6KJC&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_30&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGVCWK5GQSQTZC.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/j/5/p/-original-imah9mggvrdu93g7.jpeg?q=70&crop=false,Puma Men Alfarun Sneakers,Rs. 2249,https://www.myntra.com/casual-shoes/puma/puma-men-alfarun-basics-sneakers/22805354/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22805354/2025/2/5/51f98c1e-097a-4177-8c3b-c41cba7ad88b1738761237808-Puma-Men-Alfarun-Basics-Sneakers-7191738761237263-1.jpg"
